hit,kapital,fix,angewandt,verausgabt,nachfrag,variabl,neu,jahrlich,verlieh,konstant,preis,erhalt,umschlag,produktiv,imm,erst,kostet,klass,zweit,war
2158,98003854506486898091871287369992682298332940902065195578992779035467980322887653628147957916145549312,0,0,0,0,2,9,0,0,5,0,0,0,10,0,0,0,0,0,0
2159,98003854506486898091871287369992682298332940902065195578992779035467980322887653628147957916145549312,0,0,0,0,1,15,0,0,5,0,0,0,8,0,0,0,0,0,0
2160,49001927253243449045935643684996341149166470451032597789496389517733990161443826814073978958072774656,0,0,0,0,3,7,0,0,2,0,0,0,4,0,0,0,0,0,0
2161,24500963626621724522967821842498170574583235225516298894748194758866995080721913407036989479036387328,0,0,6,0,4,3,0,0,1,0,0,0,2,0,0,0,0,0,0
2162,12250481813310862261483910921249085287291617612758149447374097379433497540360956703518494739518193664,0,0,12,0,5,1,0,0,0,0,3,0,1,0,0,0,0,0,0
2163,6125240906655431130741955460624542643645808806379074723687048689716748770180478351759247369759096832,0,0,6,0,5,0,0,0,3,0,4,0,0,0,0,0,0,0,0
2164,3062620453327715565370977730312271321822904403189537361843524344858374385090239175879623684879548416,0,0,3,0,5,0,0,0,4,0,2,0,3,0,0,0,0,0,0
2165,1531310226663857782685488865156135660911452201594768680921762172429187192545119587939811842439774208,0,0,4,0,5,0,0,0,5,0,1,0,4,0,3,0,0,0,0
2166,765655113331928891342744432578067830455726100797384340460881086214593596272559793969905921219887104,0,0,2,0,5,0,0,0,2,0,0,0,2,0,4,0,3,6,0
2167,382827556665964445671372216289033915227863050398692170230440543107296798136279896984952960609943552,0,0,1,0,5,0,0,0,1,0,0,0,1,0,2,0,1,6,0
2168,191413778332982222835686108144516957613931525199346085115220271553648399068139948492476480304971776,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,3,3
2169,95706889166491111417843054072258478806965762599673042557610135776824199534069974246238240152485888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4
2170,47853444583245555708921527036129239403482881299836521278805067888412099767034987123119120076242944,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5
2171,47853444583245555708921527036129239403482881299836521278805067888412099767034987123119120076242944,0,0,0,0,0,3,0,0,9,0,6,0,1,0,0,0,0,0,2
2172,47853444583245555708921527036129239403482881299836521278805067888412099767034987123119120076242944,0,0,0,0,0,4,0,0,15,0,12,0,0,0,0,0,0,0,1
2173,23926722291622777854460763518064619701741440649918260639402533944206049883517493561559560038121472,0,0,0,0,0,5,0,0,21,0,6,0,3,0,0,0,0,0,0
2174,11963361145811388927230381759032309850870720324959130319701266972103024941758746780779780019060736,0,0,0,0,0,2,0,0,13,0,3,0,1,0,0,0,0,0,0
2175,5981680572905694463615190879516154925435360162479565159850633486051512470879373390389890009530368,0,3,0,0,0,4,0,0,9,0,1,0,3,0,0,0,3,0,0
2176,2990840286452847231807595439758077462717680081239782579925316743025756235439686695194945004765184,0,1,0,0,0,2,0,0,23,0,0,0,9,0,0,0,1,0,0
2177,1495420143226423615903797719879038731358840040619891289962658371512878117719843347597472502382592,0,0,0,0,0,1,0,0,44,0,0,0,4,0,3,0,0,0,0
2178,2243130214839635305284597200806773983301571412033419293195523259653379600175198997293164002279424,0,0,0,0,0,0,0,0,101,0,0,0,2,0,1,0,0,0,0
2179,3364695322259453195069094559233729202425734415842964223290213484711944553071930544145835506008064,0,0,0,0,0,0,0,0,214,0,0,0,1,0,0,0,0,0,0
2180,5047042983389180266888039354897730258585356219350116901929177417531667135226159912630932264189952,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0
2181,5047042983389180266888039354897730258585356219350116901929177417531667135226159912630932264189952,0,0,0,0,0,0,0,0,220,0,0,0,0,0,3,0,0,0,0
2182,5047042983389180266888039354897730258585356219350116901929177417531667135226159912630932264189952,0,0,0,0,0,0,0,0,110,0,0,0,0,0,4,0,0,0,0
2183,7570564475083770400332059032346595387878034329025175352893766126297500702839239868946398396284928,0,0,0,0,0,0,0,0,174,0,0,0,0,0,2,0,0,0,0
2184,11355846712625655126213691032472756626870296897952092462346791998982500748640595707007418589249536,0,0,0,0,0,0,0,0,360,0,0,0,0,0,1,0,0,0,0
2185,17033770068938482689320536548709134940305445346928138693520187998473751122960893560511127883874304,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,0,0
2186,8516885034469241344660268274354567470152722673464069346760093999236875561480446780255563941937152,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,3
2187,4258442517234620672330134137177283735076361336732034673380046999618437780740223390127781970968576,0,0,0,0,6,3,3,0,184,0,0,0,0,0,0,0,0,0,1
2188,4258442517234620672330134137177283735076361336732034673380046999618437780740223390127781970968576,0,0,3,0,3,1,1,0,190,0,0,0,0,0,0,0,0,0,0
2189,4258442517234620672330134137177283735076361336732034673380046999618437780740223390127781970968576,0,0,4,0,1,0,0,0,196,0,0,0,0,0,0,0,0,0,0
2190,2129221258617310336165067068588641867538180668366017336690023499809218890370111695063890985484288,0,0,2,0,7,3,0,0,101,0,0,0,0,0,0,0,0,0,0
2191,1064610629308655168082533534294320933769090334183008668345011749904609445185055847531945492742144,0,0,4,0,6,1,0,0,53,0,0,0,3,0,0,0,0,0,0
2192,532305314654327584041266767147160466884545167091504334172505874952304722592527923765972746371072,0,0,2,0,3,0,0,0,59,0,0,0,1,0,0,0,0,0,0
2193,266152657327163792020633383573580233442272583545752167086252937476152361296263961882986373185536,0,0,4,0,4,3,3,0,32,0,0,0,0,0,0,0,0,0,0
2194,133076328663581896010316691786790116721136291772876083543126468738076180648131980941493186592768,0,0,5,0,16,1,1,0,16,0,0,0,0,0,0,0,0,0,0
2195,66538164331790948005158345893395058360568145886438041771563234369038090324065990470746593296384,0,0,2,0,8,3,0,0,11,0,0,0,0,0,0,0,0,0,0
2196,33269082165895474002579172946697529180284072943219020885781617184519045162032995235373296648192,0,0,1,0,4,1,0,0,17,0,0,0,0,0,0,0,0,0,0
2197,16634541082947737001289586473348764590142036471609510442890808592259522581016497617686648324096,0,0,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2198,16634541082947737001289586473348764590142036471609510442890808592259522581016497617686648324096,0,3,9,0,2,3,0,0,17,0,0,0,0,0,0,0,0,0,3
2199,16634541082947737001289586473348764590142036471609510442890808592259522581016497617686648324096,0,4,7,0,1,4,0,0,23,0,0,0,0,0,0,0,0,0,4
2200,16634541082947737001289586473348764590142036471609510442890808592259522581016497617686648324096,0,2,3,0,0,2,0,0,44,0,0,0,0,0,0,0,0,0,2
2201,16634541082947737001289586473348764590142036471609510442890808592259522581016497617686648324096,0,1,1,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,1
2202,8317270541473868500644793236674382295071018235804755221445404296129761290508248808843324162048,0,0,0,0,0,3,0,0,112,0,0,0,0,0,0,0,0,0,0
2203,4158635270736934250322396618337191147535509117902377610722702148064880645254124404421662081024,0,0,0,0,3,9,0,0,118,0,0,0,0,0,0,0,0,0,0
2204,4158635270736934250322396618337191147535509117902377610722702148064880645254124404421662081024,0,0,0,0,1,7,0,0,124,0,0,0,3,0,0,0,0,0,0
2205,8317270541473868500644793236674382295071018235804755221445404296129761290508248808843324162048,0,0,0,0,0,13,0,0,261,0,0,0,4,0,0,0,0,0,0
2206,16634541082947737001289586473348764590142036471609510442890808592259522581016497617686648324096,0,0,0,0,3,9,0,0,401,0,0,0,5,0,0,0,0,0,0
2207,33269082165895474002579172946697529180284072943219020885781617184519045162032995235373296648192,0,0,0,0,4,7,0,0,611,0,0,0,5,0,0,0,0,0,0
2208,49903623248843207298521903825928040216154589136815480024032916476280518480406804599839796494336,0,0,0,0,5,6,0,0,617,0,0,0,5,0,0,0,0,0,0
2209,24951811624421603649260951912964020108077294568407740012016458238140259240203402299919898247168,3,0,0,0,2,3,0,0,308,0,0,0,2,0,3,0,0,0,0
2210,12475905812210801824630475956482010054038647284203870006008229119070129620101701149959949123584,1,0,0,0,1,1,0,0,157,0,0,0,1,0,4,0,0,0,0
2211,12475905812210801824630475956482010054038647284203870006008229119070129620101701149959949123584,0,0,0,0,0,0,3,0,163,0,0,0,0,0,2,0,0,3,0
2212,12475905812210801824630475956482010054038647284203870006008229119070129620101701149959949123584,0,0,0,0,0,0,4,0,169,0,0,0,0,0,1,0,0,4,3
2213,18713858718316204589619141731782141858193731065312330661332098328854219061473895851549997924352,0,0,0,0,3,0,2,0,84,0,0,0,6,0,0,0,0,2,4
2214,46784646795790504063354143141218847536941287107254724044051227221139449128399363122434697854976,0,0,0,0,4,0,1,0,45,0,0,0,3,0,0,0,0,1,2
2215,93569293591581008126708286282437695073882574214509448088102454442278898256798726244869395709952,0,0,0,0,5,0,0,0,25,0,0,0,1,0,0,0,0,0,1
2216,140353940387371519600756140611893049719366901877790274741432700264414445910483465873744390520832,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2217,280707880774743039201512281223786099438733803755580549482865400528828891820966931747488781041664,6,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2218,561415761549486078403024562447572198877467607511161098965730801057657783641933863494977562083328,12,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2219,1403539403873715196007561406118930497193669018777902747414327002644144459104834658737443905208320,18,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2220,3508848509684287278592307241226621560564040653566251018045031720914735689334690502225341255254016,24,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2221,5263272764526430917888460861839932340846060980349376527067547581372103534002035753338011882881024,15,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2222,2631636382263215458944230430919966170423030490174688263533773790686051767001017876669005941440512,10,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2223,3947454573394823425558544404403517483107923033054867678797589281260952803310658863209598414749696,8,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2224,9868636433487057141043168462867384342929543795880157496012401631761131091421854868787459021340672,7,0,0,0,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2225,24671591083717645698314306253451279587004387063214417141994147222185329562264221750441721584418816,6,0,0,0,16,0,3,0,24,0,0,0,0,0,0,0,0,0,0
2226,49343182167435291396628612506902559174008774126428834283988294444370659124528443500883443168837632,6,0,0,0,11,0,4,0,15,0,0,0,0,0,0,0,0,0,0
2227,98686364334870582793257225013805118348017548252857668567976588888741318249056887001766886337675264,3,0,3,0,8,0,5,0,10,0,0,0,0,0,0,0,0,0,0
2228,49343182167435291396628612506902559174008774126428834283988294444370659124528443500883443168837632,1,0,9,0,4,6,5,0,16,0,0,0,0,0,0,0,3,0,0
2229,24671591083717645698314306253451279587004387063214417141994147222185329562264221750441721584418816,0,0,15,0,2,12,2,0,33,0,0,0,0,0,0,0,1,0,0
2230,12335795541858822849157153126725639793502193531607208570997073611092664781132110875220860792209408,0,0,7,0,1,6,1,0,16,0,0,0,0,0,0,0,0,0,0
2231,12335795541858822849157153126725639793502193531607208570997073611092664781132110875220860792209408,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0
2232,12335795541858822849157153126725639793502193531607208570997073611092664781132110875220860792209408,0,0,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0
2233,6167897770929411424578576563362819896751096765803604285498536805546332390566055437610430396104704,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0
2234,9251846656394117611152262361091366300073399744291076995241662398783248891467347252827824599334912,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2235,13877769984591177365297188573731322360003608807607956626850207979102373948437549072066094909358080,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2236,20816654976886767945083372924785529359792431593754617208250740730508562145129379993747858384748544,0,0,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2237,20816654976886767945083372924785529359792431593754617208250740730508562145129379993747858384748544,0,0,0,0,49,0,0,0,4,0,0,0,3,0,0,0,0,0,0
2238,20816654976886767945083372924785529359792431593754617208250740730508562145129379993747858384748544,0,0,0,0,111,0,0,0,5,0,0,0,4,0,0,0,0,0,0
2239,31224982465330151917625059387178294039688647390631925812376111095762843217694069990621787577122816,0,0,0,0,175,0,0,0,2,0,0,0,2,0,3,0,0,0,0
2240,46837473697995229773575179144955986879319989468290570986539595405499266049014161371581397386395648,0,0,0,0,272,0,0,0,1,0,0,0,1,0,4,0,0,0,0
2241,70256210546992844660362768717433980318979984202435856479809393108248899073521242057372096079593472,0,0,0,0,417,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2242,105384315820489259401993792819396787199321902774283055647812374614953343720389637543463280036544512,0,0,3,0,208,3,0,0,0,0,3,0,3,0,2,0,0,0,0
2243,210768631640978518803987585638793574398643805548566111295624749229906687440779275086926560073089024,0,0,4,0,107,4,0,0,0,0,4,0,4,0,4,0,0,0,0
2244,316152947461467808560182819485207094714558002440332083231043984034540050720737814800769296441016320,0,0,2,0,56,10,0,0,0,0,5,0,2,0,5,0,0,0,0
2245,474229421192201712840274229227810642071837003660498124846565976051810076081106722201153944661524480,0,0,1,0,31,8,0,0,0,0,5,0,1,0,5,0,0,0,0
2246,711344131788302538906209902814699229991163211373264270982242103888035094562091181131351460660903936,0,0,0,0,37,14,0,0,3,0,2,0,0,0,2,0,0,0,0
2247,1422688263576605077812419805629398459982326422746528541964484207776070189124182362262702921321807872,0,0,0,0,43,10,0,0,9,0,1,0,0,0,1,0,0,0,0
2248,2845376527153210155624839611258796919964652845493057083928968415552140378248364724525405842643615744,0,0,0,0,49,5,0,0,15,0,0,0,0,0,0,0,0,0,0
2249,4268064790729815233437259416888195379946979268239585625893452623328210567372547086788108763965423616,0,0,0,0,27,2,0,0,10,0,3,0,0,0,0,0,0,0,0
2250,4268064790729815233437259416888195379946979268239585625893452623328210567372547086788108763965423616,0,0,3,0,16,1,0,0,16,0,1,0,3,0,3,0,0,0,0
2251,4268064790729815233437259416888195379946979268239585625893452623328210567372547086788108763965423616,0,0,4,0,11,0,0,0,11,0,0,0,4,0,4,0,0,0,0
2252,2134032395364907616718629708444097689973489634119792812946726311664105283686273543394054381982711808,3,0,2,0,5,0,0,0,17,0,0,0,10,0,2,0,0,0,0
2253,1067016197682453808359314854222048844986744817059896406473363155832052641843136771697027190991355904,1,0,4,0,5,0,0,0,8,0,3,0,5,0,1,0,0,0,0
2254,1067016197682453808359314854222048844986744817059896406473363155832052641843136771697027190991355904,0,0,2,0,29,0,0,0,4,0,1,0,2,0,0,0,0,0,0
2255,1067016197682453808359314854222048844986744817059896406473363155832052641843136771697027190991355904,0,0,1,0,89,0,0,0,2,0,0,0,1,0,3,0,0,0,0
2256,533508098841226904179657427111024422493372408529948203236681577916026320921568385848513595495677952,0,0,0,0,95,0,0,0,1,0,0,0,3,0,1,0,0,0,0
2257,533508098841226904179657427111024422493372408529948203236681577916026320921568385848513595495677952,0,0,0,0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2258,533508098841226904179657427111024422493372408529948203236681577916026320921568385848513595495677952,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2259,266754049420613452089828713555512211246686204264974101618340788958013160460784192924256797747838976,0,0,3,0,83,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2260,266754049420613452089828713555512211246686204264974101618340788958013160460784192924256797747838976,0,0,1,0,89,3,0,0,0,0,1,0,0,0,0,0,0,0,0
2261,266754049420613452089828713555512211246686204264974101618340788958013160460784192924256797747838976,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,133377024710306726044914356777756105623343102132487050809170394479006580230392096462128398873919488,0,0,0,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2263,66688512355153363022457178388878052811671551066243525404585197239503290115196048231064199436959744,0,0,0,0,14,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2264,66688512355153363022457178388878052811671551066243525404585197239503290115196048231064199436959744,0,0,0,0,20,0,4,0,0,0,3,0,3,0,0,0,0,0,0
2265,66688512355153363022457178388878052811671551066243525404585197239503290115196048231064199436959744,0,0,0,0,26,0,5,0,0,0,4,0,4,0,0,0,0,0,0
2266,33344256177576681511228589194439026405835775533121762702292598619751645057598024115532099718479872,0,0,0,0,32,0,5,0,3,0,2,0,2,0,3,0,0,0,0
2267,16672128088788340755614294597219513202917887766560881351146299309875822528799012057766049859239936,0,0,0,0,58,0,2,0,1,0,1,0,1,0,1,0,0,3,0
2268,8336064044394170377807147298609756601458943883280440675573149654937911264399506028883024929619968,0,0,0,0,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0
2269,4168032022197085188903573649304878300729471941640220337786574827468955632199753014441512464809984,0,0,0,0,153,0,5,0,0,0,0,0,3,0,0,0,0,0,0
2270,2084016011098542594451786824652439150364735970820110168893287413734477816099876507220756232404992,0,0,0,0,79,0,2,0,0,0,0,0,4,0,0,0,0,0,0
2271,1042008005549271297225893412326219575182367985410055084446643706867238908049938253610378116202496,0,0,0,0,42,0,1,0,0,0,0,0,5,0,0,0,0,0,0
2272,521004002774635648612946706163109787591183992705027542223321853433619454024969126805189058101248,0,0,0,0,24,0,0,0,3,0,0,0,2,0,0,0,0,0,0
2273,260502001387317824306473353081554893795591996352513771111660926716809727012484563402594529050624,0,0,0,0,30,0,0,0,4,0,0,0,1,0,0,0,0,0,0
2274,390753002080976706816935184869386312259215832304666246230375315671230196417585339078130605752320,0,0,3,0,72,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2275,586129503121465060225402777304079468388823748456999369345562973506845294626378008617195908628480,0,0,4,0,118,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2276,879194254682197590338104165956119202583235622685499054018344460260267941939567012925793862942720,0,0,5,0,186,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2277,439597127341098795169052082978059601291617811342749527009172230130133970969783506462896931471360,3,0,2,0,96,0,3,0,5,0,0,0,0,0,0,0,0,0,0
2278,219798563670549397584526041489029800645808905671374763504586115065066985484891753231448465735680,1,0,1,0,48,0,1,0,5,0,0,0,3,0,0,0,0,0,0
2279,219798563670549397584526041489029800645808905671374763504586115065066985484891753231448465735680,3,3,0,0,24,0,0,0,2,0,0,0,9,0,0,0,0,0,0
2280,219798563670549397584526041489029800645808905671374763504586115065066985484891753231448465735680,9,1,0,0,12,0,0,0,4,0,0,0,15,0,0,0,0,0,0
2281,219798563670549397584526041489029800645808905671374763504586115065066985484891753231448465735680,23,0,0,0,6,0,0,0,2,0,0,0,7,0,0,0,0,0,0
2282,219798563670549397584526041489029800645808905671374763504586115065066985484891753231448465735680,44,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,0,0,0
2283,109899281835274698792263020744514900322904452835687381752293057532533492742445876615724232867840,75,0,0,0,1,0,0,0,5,0,0,0,3,0,3,0,0,0,0
